GEOID,category,is_hpsa,num_pharmacies_2022,num_pharmacies_2017,num_pharmacies_2012,change_indep_10yr,change_indep_5yr,change_majchain_10yr,change_majchain_5yr
36065021302,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36065021601,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36065021601,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36065021602,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36065021702,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36065022200,INDEPENDENT,True,1.0,2.0,1.0,0.0,-1.0,,
36065022400,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36065022701,MAJOR CHAIN,True,2.0,3.0,2.0,,,0.0,-1.0
36065022702,HEALTHCARE,True,1.0,1.0,1.0,,,,
36065022702,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36065022702,PUBLIC,True,1.0,1.0,1.0,,,,
36065023200,INDEPENDENT,True,1.0,1.0,2.0,-1.0,0.0,,
36065023200,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36065023400,HEALTHCARE,True,1.0,1.0,1.0,,,,
36065023400,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36065024000,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36065024000,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36065024200,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36065024500,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36065024800,INDEPENDENT,True,1.0,0.0,0.0,1.0,1.0,,
36065024900,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36065025002,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36065025100,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36065025200,MAJOR CHAIN,True,5.0,5.0,5.0,,,0.0,0.0
36065025300,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36065025300,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36065025700,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36065026200,HEALTHCARE,True,1.0,1.0,0.0,,,,
36065026200,PUBLIC,True,1.0,1.0,0.0,,,,
36065026300,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36065026600,HEALTHCARE,True,1.0,1.0,1.0,,,,
36067000100,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36067000501,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36067000600,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36067001000,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36067001600,HEALTHCARE,True,1.0,0.0,0.0,,,,
36067001600,INDEPENDENT,True,1.0,0.0,1.0,0.0,1.0,,
36067001900,INDEPENDENT,True,1.0,1.0,0.0,1.0,0.0,,
36067001900,MAJOR CHAIN,True,1.0,2.0,1.0,,,0.0,-1.0
36067002300,HEALTHCARE,True,1.0,0.0,0.0,,,,
36067002300,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36067002700,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36067003000,MAJOR CHAIN,True,1.0,0.0,0.0,,,1.0,1.0
36067003400,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36067003602,HEALTHCARE,True,1.0,1.0,1.0,,,,
36067003602,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36067004000,INDEPENDENT,True,1.0,0.0,0.0,1.0,1.0,,
36067004200,INDEPENDENT,True,1.0,0.0,0.0,1.0,1.0,,
36067004301,PUBLIC,True,1.0,0.0,0.0,,,,
36067004302,HEALTHCARE,True,1.0,1.0,1.0,,,,
36067004800,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36067005500,INDEPENDENT,True,1.0,0.0,0.0,1.0,1.0,,
36067006000,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36067006101,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36067006102,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36067010200,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36067010200,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36067010301,INDEPENDENT,False,1.0,1.0,0.0,1.0,0.0,,
36067010301,MAJOR CHAIN,False,6.0,6.0,6.0,,,0.0,0.0
36067010321,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36067010400,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36067010500,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36067010600,HEALTHCARE,False,1.0,1.0,1.0,,,,
36067010700,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36067010900,MAJOR CHAIN,False,2.0,2.0,3.0,,,-1.0,0.0
36067011011,INDEPENDENT,False,1.0,1.0,0.0,1.0,0.0,,
36067011011,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36067011022,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36067011101,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36067011102,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36067011201,MAJOR CHAIN,False,1.0,0.0,0.0,,,1.0,1.0
36067011300,MAJOR CHAIN,False,4.0,4.0,4.0,,,0.0,0.0
36067011600,MAJOR CHAIN,False,1.0,2.0,2.0,,,-1.0,-1.0
36067011700,MAJOR CHAIN,False,3.0,3.0,3.0,,,0.0,0.0
36067012000,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36067012400,INDEPENDENT,False,2.0,1.0,1.0,1.0,1.0,,
36067012400,MAJOR CHAIN,False,2.0,2.0,1.0,,,1.0,0.0
36067012500,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36067012600,MAJOR CHAIN,False,3.0,4.0,4.0,,,-1.0,-1.0
36067013100,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36067013200,INDEPENDENT,False,1.0,2.0,2.0,-1.0,-1.0,,
36067013200,MAJOR CHAIN,False,1.0,2.0,3.0,,,-2.0,-1.0
36067013600,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36067013900,MAJOR CHAIN,False,1.0,2.0,2.0,,,-1.0,-1.0
36067014200,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36067014300,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36067014300,MAJOR CHAIN,False,1.0,2.0,2.0,,,-1.0,-1.0
36067014400,HEALTHCARE,False,2.0,2.0,2.0,,,,
36067014400,INDEPENDENT,False,4.0,3.0,1.0,3.0,1.0,,
36067014400,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36067014500,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36067014600,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36067014700,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36067014800,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36067015000,MAJOR CHAIN,False,2.0,2.0,3.0,,,-1.0,0.0
36067015100,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36067015203,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36067015400,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36067016200,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36067016300,HEALTHCARE,False,1.0,1.0,1.0,,,,
36067016300,PUBLIC,False,1.0,0.0,0.0,,,,
36067016502,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36067016600,MAJOR CHAIN,False,2.0,2.0,3.0,,,-1.0,0.0
36067016901,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36069050101,INDEPENDENT,False,1.0,1.0,0.0,1.0,0.0,,
36069050104,MAJOR CHAIN,False,2.0,2.0,4.0,,,-2.0,0.0
36069050105,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36069050206,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36069050401,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36069050900,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36069051001,HEALTHCARE,False,1.0,1.0,1.0,,,,
36069051102,HEALTHCARE,False,1.0,0.0,0.0,,,,
36069051102,MAJOR CHAIN,False,3.0,3.0,3.0,,,0.0,0.0
36069051200,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36069051501,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36069051502,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36069051700,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36069051900,MAJOR CHAIN,False,2.0,3.0,3.0,,,-1.0,-1.0
36069052003,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36069052200,INDEPENDENT,False,1.0,1.0,0.0,1.0,0.0,,
36071000301,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36071000400,HEALTHCARE,True,1.0,1.0,1.0,,,,
36071000600,INDEPENDENT,True,3.0,3.0,3.0,0.0,0.0,,
36071000600,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36071001100,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36071001200,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36071001500,MAJOR CHAIN,True,1.0,2.0,2.0,,,-1.0,-1.0
36071001601,INDEPENDENT,True,2.0,2.0,1.0,1.0,0.0,,
36071002200,HEALTHCARE,True,1.0,2.0,2.0,,,,
36071002200,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36071002200,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36071010300,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36071010300,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36071010400,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36071010400,MAJOR CHAIN,True,4.0,3.0,3.0,,,1.0,1.0
36071010701,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36071010801,HEALTHCARE,True,1.0,1.0,1.0,,,,
36071010801,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36071010901,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36071010901,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36071011000,MAJOR CHAIN,True,1.0,1.0,0.0,,,1.0,0.0
36071011102,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36071011102,MAJOR CHAIN,True,2.0,2.0,3.0,,,-1.0,0.0
36071011200,INDEPENDENT,True,3.0,2.0,1.0,2.0,1.0,,
36071011200,MAJOR CHAIN,True,4.0,5.0,4.0,,,0.0,-1.0
36071011301,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36071011801,INDEPENDENT,True,1.0,1.0,0.0,1.0,0.0,,
36071011900,HEALTHCARE,True,1.0,1.0,1.0,,,,
36071012100,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36071012100,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36071012602,MAJOR CHAIN,True,3.0,5.0,6.0,,,-3.0,-2.0
36071012700,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36071012800,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36071013000,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36071013000,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36071013201,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36071013202,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36071013400,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36071013500,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36071013800,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36071013900,INDEPENDENT,True,2.0,2.0,1.0,1.0,0.0,,
36071013900,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36071014101,INDEPENDENT,True,1.0,1.0,0.0,1.0,0.0,,
36071014101,MAJOR CHAIN,True,2.0,3.0,3.0,,,-1.0,-1.0
36071014102,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36071014102,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36071014301,MAJOR CHAIN,True,2.0,3.0,3.0,,,-1.0,-1.0
36071014302,HEALTHCARE,True,1.0,1.0,1.0,,,,
36071014602,INDEPENDENT,True,1.0,2.0,2.0,-1.0,-1.0,,
36071014602,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36071014802,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36071015003,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36071015009,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36071015100,HEALTHCARE,True,1.0,0.0,0.0,,,,
36071015100,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36073040300,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36073040400,HEALTHCARE,True,1.0,1.0,1.0,,,,
36073040400,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36073040500,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36073040602,PUBLIC,True,1.0,1.0,1.0,,,,
36073040603,MAJOR CHAIN,True,1.0,1.0,2.0,,,-1.0,0.0
36073040701,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36073040802,INDEPENDENT,True,1.0,1.0,0.0,1.0,0.0,,
36075020301,MAJOR CHAIN,True,1.0,1.0,2.0,,,-1.0,0.0
36075020400,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36075020706,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36075020706,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36075020901,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36075021101,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36075021102,MAJOR CHAIN,True,1.0,1.0,2.0,,,-1.0,0.0
36075021103,INDEPENDENT,True,2.0,2.0,1.0,1.0,0.0,,
36075021104,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36075021202,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36075021300,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36075021601,HEALTHCARE,True,1.0,0.0,0.0,,,,
36075021601,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36075021602,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36075021605,MAJOR CHAIN,True,1.0,1.0,3.0,,,-2.0,0.0
36077590202,HEALTHCARE,True,1.0,1.0,1.0,,,,
36077590202,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36077590202,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36077590301,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36077590800,HEALTHCARE,True,1.0,1.0,1.0,,,,
36077590800,MAJOR CHAIN,True,5.0,5.0,5.0,,,0.0,0.0
36077591100,MAJOR CHAIN,True,2.0,2.0,2.0,,,0.0,0.0
36077591601,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36079010202,MINOR CHAIN,False,1.0,1.0,1.0,,,,
36079010400,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36079010700,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36079011000,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36079011202,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36079011202,MAJOR CHAIN,False,2.0,2.0,2.0,,,0.0,0.0
36079011501,MAJOR CHAIN,False,4.0,4.0,3.0,,,1.0,0.0
36079011600,INDEPENDENT,False,1.0,0.0,1.0,0.0,1.0,,
36079011700,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36079011802,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36079011900,INDEPENDENT,False,1.0,1.0,2.0,-1.0,0.0,,
36079011900,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36079011900,MINOR CHAIN,False,1.0,1.0,1.0,,,,
36081000101,MAJOR CHAIN,False,1.0,0.0,0.0,,,1.0,1.0
36081000102,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36081000400,INDEPENDENT,True,2.0,1.0,0.0,2.0,1.0,,
36081000701,INDEPENDENT,False,2.0,2.0,1.0,1.0,0.0,,
36081000800,INDEPENDENT,True,1.0,1.0,0.0,1.0,0.0,,
36081001000,INDEPENDENT,True,2.0,1.0,1.0,1.0,1.0,,
36081001000,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36081001200,HEALTHCARE,True,1.0,1.0,1.0,,,,
36081001400,INDEPENDENT,True,2.0,1.0,0.0,2.0,1.0,,
36081001600,INDEPENDENT,True,1.0,1.0,0.0,1.0,0.0,,
36081001600,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36081001902,INDEPENDENT,False,2.0,0.0,0.0,2.0,2.0,,
36081002200,INDEPENDENT,True,1.0,0.0,0.0,1.0,1.0,,
36081002400,INDEPENDENT,True,1.0,1.0,0.0,1.0,0.0,,
36081002500,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36081002600,INDEPENDENT,True,1.0,1.0,0.0,1.0,0.0,,
36081003000,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36081003100,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36081003200,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36081003302,HEALTHCARE,False,2.0,0.0,0.0,,,,
36081003302,INDEPENDENT,False,3.0,1.0,2.0,1.0,2.0,,
36081003400,INDEPENDENT,True,1.0,1.0,0.0,1.0,0.0,,
36081003400,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36081003700,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36081003800,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36081004001,INDEPENDENT,True,1.0,0.0,0.0,1.0,1.0,,
36081004002,INDEPENDENT,True,2.0,1.0,0.0,2.0,1.0,,
36081004002,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36081004200,INDEPENDENT,True,4.0,3.0,1.0,3.0,1.0,,
36081004401,INDEPENDENT,True,1.0,1.0,0.0,1.0,0.0,,
36081004500,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36081004700,INDEPENDENT,True,2.0,2.0,2.0,0.0,0.0,,
36081005100,INDEPENDENT,True,2.0,2.0,2.0,0.0,0.0,,
36081005300,INDEPENDENT,True,2.0,1.0,1.0,1.0,1.0,,
36081005400,INDEPENDENT,True,1.0,1.0,2.0,-1.0,0.0,,
36081005700,INDEPENDENT,True,1.0,0.0,0.0,1.0,1.0,,
36081005900,INDEPENDENT,True,2.0,2.0,3.0,-1.0,0.0,,
36081005900,MAJOR CHAIN,True,1.0,2.0,2.0,,,-1.0,-1.0
36081006100,INDEPENDENT,True,1.0,1.0,0.0,1.0,0.0,,
36081006202,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36081006202,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36081006300,INDEPENDENT,True,4.0,3.0,3.0,1.0,1.0,,
36081006501,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36081006502,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36081006900,INDEPENDENT,True,2.0,2.0,2.0,0.0,0.0,,
36081006900,MINOR CHAIN,True,1.0,0.0,0.0,,,,
36081007100,INDEPENDENT,True,5.0,4.0,4.0,1.0,1.0,,
36081007300,HEALTHCARE,True,1.0,1.0,1.0,,,,
36081007300,INDEPENDENT,True,1.0,1.0,2.0,-1.0,0.0,,
36081007500,INDEPENDENT,True,1.0,2.0,2.0,-1.0,-1.0,,
36081007700,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36081007900,INDEPENDENT,True,2.0,1.0,1.0,1.0,1.0,,
36081008100,HEALTHCARE,True,1.0,0.0,0.0,,,,
36081008300,INDEPENDENT,True,2.0,1.0,1.0,1.0,1.0,,
36081008500,INDEPENDENT,True,1.0,0.0,0.0,1.0,1.0,,
36081008600,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36081009400,INDEPENDENT,True,1.0,0.0,0.0,1.0,1.0,,
36081009800,INDEPENDENT,True,2.0,1.0,1.0,1.0,1.0,,
36081010000,INDEPENDENT,True,3.0,2.0,1.0,2.0,1.0,,
36081010300,INDEPENDENT,True,1.0,1.0,0.0,1.0,0.0,,
36081010400,INDEPENDENT,True,2.0,0.0,0.0,2.0,2.0,,
36081010500,INDEPENDENT,True,1.0,0.0,0.0,1.0,1.0,,
36081010600,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36081011000,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36081011200,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36081011300,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36081011400,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36081011500,INDEPENDENT,True,4.0,4.0,3.0,1.0,0.0,,
36081011700,INDEPENDENT,True,4.0,4.0,4.0,0.0,0.0,,
36081011800,INDEPENDENT,True,1.0,0.0,0.0,1.0,1.0,,
36081011900,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36081012000,INDEPENDENT,True,1.0,0.0,0.0,1.0,1.0,,
36081012301,HEALTHCARE,True,1.0,1.0,1.0,,,,
36081012400,INDEPENDENT,True,1.0,0.0,0.0,1.0,1.0,,
36081012602,INDEPENDENT,True,2.0,1.0,0.0,2.0,1.0,,
36081013000,INDEPENDENT,True,2.0,2.0,3.0,-1.0,0.0,,
36081013200,INDEPENDENT,True,2.0,3.0,2.0,0.0,-1.0,,
36081013600,INDEPENDENT,True,2.0,2.0,2.0,0.0,0.0,,
36081014000,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36081014201,INDEPENDENT,True,2.0,0.0,0.0,2.0,2.0,,
36081014202,INDEPENDENT,True,3.0,3.0,2.0,1.0,0.0,,
36081014202,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36081014300,INDEPENDENT,True,4.0,1.0,2.0,2.0,3.0,,
36081014400,INDEPENDENT,True,3.0,2.0,2.0,1.0,1.0,,
36081014700,INDEPENDENT,True,2.0,2.0,1.0,1.0,0.0,,
36081014900,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36081014900,MAJOR CHAIN,True,1.0,1.0,0.0,,,1.0,0.0
36081015200,INDEPENDENT,True,2.0,1.0,1.0,1.0,1.0,,
36081015400,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36081015500,INDEPENDENT,True,2.0,2.0,2.0,0.0,0.0,,
36081015600,INDEPENDENT,True,1.0,1.0,0.0,1.0,0.0,,
36081015700,INDEPENDENT,True,1.0,0.0,0.0,1.0,1.0,,
36081015802,INDEPENDENT,True,4.0,6.0,5.0,-1.0,-2.0,,
36081015802,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36081015900,INDEPENDENT,True,1.0,0.0,0.0,1.0,1.0,,
36081016100,INDEPENDENT,True,1.0,0.0,0.0,1.0,1.0,,
36081016300,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36081016600,INDEPENDENT,True,2.0,1.0,0.0,2.0,1.0,,
36081016600,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36081016900,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36081017902,MINOR CHAIN,False,1.0,1.0,1.0,,,,
36081018000,INDEPENDENT,True,2.0,2.0,2.0,0.0,0.0,,
36081018101,INDEPENDENT,False,1.0,0.0,0.0,1.0,1.0,,
36081018102,INDEPENDENT,False,2.0,2.0,2.0,0.0,0.0,,
36081018102,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36081018300,INDEPENDENT,False,2.0,1.0,1.0,1.0,1.0,,
36081018300,MAJOR CHAIN,False,1.0,1.0,1.0,,,0.0,0.0
36081018501,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36081018502,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36081019000,INDEPENDENT,False,2.0,2.0,2.0,0.0,0.0,,
36081019902,INDEPENDENT,False,2.0,1.0,1.0,1.0,1.0,,
36081020400,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36081020500,HEALTHCARE,True,1.0,1.0,1.0,,,,
36081020800,INDEPENDENT,True,2.0,2.0,2.0,0.0,0.0,,
36081021200,INDEPENDENT,True,3.0,3.0,1.0,2.0,0.0,,
36081021400,INDEPENDENT,True,6.0,2.0,3.0,3.0,4.0,,
36081021601,INDEPENDENT,False,1.0,0.0,1.0,0.0,1.0,,
36081022002,INDEPENDENT,True,3.0,2.0,2.0,1.0,1.0,,
36081023000,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36081023502,INDEPENDENT,False,2.0,1.0,1.0,1.0,1.0,,
36081023600,INDEPENDENT,True,3.0,2.0,2.0,1.0,1.0,,
36081023800,INDEPENDENT,True,2.0,2.0,2.0,0.0,0.0,,
36081024000,INDEPENDENT,True,2.0,2.0,2.0,0.0,0.0,,
36081024000,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36081024500,INDEPENDENT,True,2.0,1.0,0.0,2.0,1.0,,
36081024900,MAJOR CHAIN,True,1.0,2.0,2.0,,,-1.0,-1.0
36081025100,INDEPENDENT,True,4.0,2.0,0.0,4.0,2.0,,
36081025301,INDEPENDENT,False,1.0,2.0,1.0,0.0,-1.0,,
36081025302,INDEPENDENT,True,1.0,1.0,1.0,0.0,0.0,,
36081025302,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36081025402,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
36081025800,INDEPENDENT,True,1.0,1.0,0.0,1.0,0.0,,
36081025900,INDEPENDENT,True,2.0,3.0,0.0,2.0,-1.0,,
36081025900,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36081026100,INDEPENDENT,True,2.0,2.0,2.0,0.0,0.0,,
36081026300,INDEPENDENT,True,2.0,1.0,1.0,1.0,1.0,,
36081026501,INDEPENDENT,False,2.0,3.0,1.0,1.0,-1.0,,
36081026600,MAJOR CHAIN,True,1.0,1.0,1.0,,,0.0,0.0
36081026700,INDEPENDENT,True,7.0,7.0,3.0,4.0,0.0,,
36081026700,MAJOR CHAIN,True,1.0,0.0,0.0,,,1.0,1.0
36081026901,INDEPENDENT,True,4.0,5.0,5.0,-1.0,-1.0,,
36081026901,MAJOR CHAIN,True,1.0,0.0,0.0,,,1.0,1.0
36081026902,INDEPENDENT,True,2.0,2.0,2.0,0.0,0.0,,
36081027101,INDEPENDENT,False,1.0,1.0,1.0,0.0,0.0,,
